exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasCompensacaoFinanceiraEntreOsRegimes;Compensação Financeira entre os Regimes;100000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);TotalDasDespesasRPPSPrevidenciario;TOTAL DAS DESPESAS DO FUNDO EM CAPITALIZAÇÃO (V);22300000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);TotalDasDespesasRPPSPrevidenciario;TOTAL DAS DESPESAS DO FUNDO EM CAPITALIZAÇÃO (V);7942933,69
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);TotalDasDespesasRPPSPrevidenciario;TOTAL DAS DESPESAS DO FUNDO EM CAPITALIZAÇÃO (V);7942933,69
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);TotalDasDespesasRPPSPrevidenciario;TOTAL DAS DESPESAS DO FUNDO EM CAPITALIZAÇÃO (V);7834193,29
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);RREO4ResultadoRPPSPrevidenciario;RESULTADO PREVIDENCIÁRIO - FUNDO EM CAPITALIZAÇÃO (VI) = (IV ¿ V);28017000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);RREO4ResultadoRPPSPrevidenciario;RESULTADO PREVIDENCIÁRIO - FUNDO EM CAPITALIZAÇÃO (VI) = (IV ¿ V);17166029,96
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);RREO4ResultadoRPPSPrevidenciario;RESULTADO PREVIDENCIÁRIO - FUNDO EM CAPITALIZAÇÃO (VI) = (IV ¿ V);17166029,96
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);RREO4ResultadoRPPSPrevidenciario;RESULTADO PREVIDENCIÁRIO - FUNDO EM CAPITALIZAÇÃO (VI) = (IV ¿ V);17274770,36
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ORÇAMENTÁRIA;ReservaOrcamentariaDoRPPSPrevidenciario;VALOR;19457000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;SALDO ATUAL;InvestimentosDoRPPSPrevidenciario;Investimentos e Aplicações;346128144,66
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentesRPPSBrutasFinanceiro;RECEITAS CORRENTES (VII);174601000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitasCorrentesRPPSBrutasFinanceiro;RECEITAS CORRENTES (VII);81085446,28
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradosBrutaFinanceiro;Receita de Contribuições dos Segurados;100155138,07
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradosBrutaFinanceiro;Receita de Contribuições dos Segurados;28109832,2
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradosAtivoFinanceiro;Ativo;93019638,07
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradosAtivoFinanceiro;Ativo;23045120,72
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradosInativoFinanceiro;Inativo;6532500,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradosInativoFinanceiro;Inativo;4534984,21
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradosPensionistaFinanceiro;Pensionista;603000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradosPensionistaFinanceiro;Pensionista;529727,27
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesPatronalFinanceiro;Receita de Contribuições Patronais;62464911,93
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesPatronalFinanceiro;Receita de Contribuições Patronais;45814256,1
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesPatronalAtivoFinanceiro;Ativo;62464911,93
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesPatronalAtivoFinanceiro;Ativo;45814256,1
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaPatrimonialRPPSBrutaFinanceiro;Receita Patrimonial;2421,04
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitasDeValoresMobiliariosPrevidenciariasBrutasFinanceiro;Receitas de Valores Mobiliários;2421,04
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);OutrasReceitasCorrentesRPPSBrutasFinanceiro;Outras Receitas Correntes;11980950,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);OutrasReceitasCorrentesRPPSBrutasFinanceiro;Outras Receitas Correntes;7158936,94
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCompensacaoPrevidenciariaEntreOsRegimes;Compensação Previdenciária entre os Regimes;9969945,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitasCompensacaoPrevidenciariaEntreOsRegimes;Compensação Previdenciária entre os Regimes;3921136,81
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);DemaisReceitasCorrentesRPPSBrutasFinanceiro;Demais Receitas Correntes;2011005,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);DemaisReceitasCorrentesRPPSBrutasFinanceiro;Demais Receitas Correntes;3237800,13
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);TotalReceitasRPPSFinanceiro;TOTAL DAS RECEITAS DO FUNDO EM REPARTIÇÃO (IX) = (VII + VIII);174601000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);TotalReceitasRPPSFinanceiro;TOTAL DAS RECEITAS DO FUNDO EM REPARTIÇÃO (IX) = (VII + VIII);81085446,28
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosFinanceiro;Benefícios;300027000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosFinanceiro;Benefícios;138369835,35
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosFinanceiro;Benefícios;138369835,35
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosFinanceiro;Benefícios;136522443,4
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasFinanceiro;Aposentadorias;267027000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasFinanceiro;Aposentadorias;122722510,5
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasFinanceiro;Aposentadorias;122722510,5
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasFinanceiro;Aposentadorias;121152770,46
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasExcetoIntraOrcamentariasPessoalCivilPensoesRPPSFinanceiro;Pensões por Morte;33000000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasExcetoIntraOrcamentariasPessoalCivilPensoesRPPSFinanceiro;Pensões por Morte;15647324,85
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasExcetoIntraOrcamentariasPessoalCivilPensoesRPPSFinanceiro;Pensões por Morte;15647324,85
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasExcetoIntraOrcamentariasPessoalCivilPensoesRPPSFinanceiro;Pensões por Morte;15369672,94
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasExcetoIntraOrcamentariasOutrasDepesasRPPSFinanceiro;Outras Despesas Previdenciárias;300000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasExcetoIntraOrcamentariasOutrasDepesasRPPSFinanceiro;Outras Despesas Previdenciárias;100000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasExcetoIntraOrcamentariasOutrasDepesasRPPSFinanceiro;Outras Despesas Previdenciárias;26092,58
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasExcetoIntraOrcamentariasOutrasDepesasRPPSFinanceiro;Outras Despesas Previdenciárias;26092,58
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasCompensacaoPrevidenciariaEntreOsRegimes;Compensação Previdenciária entre os Regimes;300000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasCompensacaoPrevidenciariaEntreOsRegimes;Compensação Previdenciária entre os Regimes;100000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasCompensacaoPrevidenciariaEntreOsRegimes;Compensação Previdenciária entre os Regimes;26092,58
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasCompensacaoPrevidenciariaEntreOsRegimes;Compensação Previdenciária entre os Regimes;26092,58
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);TotalDasDespesasRPPSFinanceiro;TOTAL DAS DESPESAS DO FUNDO EM REPARTIÇÃO (X);300327000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);TotalDasDespesasRPPSFinanceiro;TOTAL DAS DESPESAS DO FUNDO EM REPARTIÇÃO (X);138469835,35
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);TotalDasDespesasRPPSFinanceiro;TOTAL DAS DESPESAS DO FUNDO EM REPARTIÇÃO (X);138395927,93
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);TotalDasDespesasRPPSFinanceiro;TOTAL DAS DESPESAS DO FUNDO EM REPARTIÇÃO (X);136548535,98
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);RREO4ResultadoRPPSFinanceiro;RESULTADO PREVIDENCIÁRIO - FUNDO EM REPARTIÇÃO (XI) = (IX ¿ X);-125726000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);RREO4ResultadoRPPSFinanceiro;RESULTADO PREVIDENCIÁRIO - FUNDO EM REPARTIÇÃO (XI) = (IX ¿ X);-57384389,07
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);RREO4ResultadoRPPSFinanceiro;RESULTADO PREVIDENCIÁRIO - FUNDO EM REPARTIÇÃO (XI) = (IX ¿ X);-57310481,65
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);RREO4ResultadoRPPSFinanceiro;RESULTADO PREVIDENCIÁRIO - FUNDO EM REPARTIÇÃO (XI) = (IX ¿ X);-55463089,7
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;APORTES REALIZADOS;AportesParaAPrevidenciaPlanoFinanceiroInsuficienciaFinanceira;Recursos para Cobertura de Insuficiências Financeiras;65768460,2
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasCorrentesDaAdministracaoRPPS;DESPESAS CORRENTES (XIII);14728000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasCorrentesDaAdministracaoRPPS;DESPESAS CORRENTES (XIII);7249871,64
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasCorrentesDaAdministracaoRPPS;DESPESAS CORRENTES (XIII);3810866,78
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasCorrentesDaAdministracaoRPPS;DESPESAS CORRENTES (XIII);3799529,4
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);PessoalEEncargosSociaisDaAdministracaoRPPS;Pessoal e Encargos Sociais;1766000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);PessoalEEncargosSociaisDaAdministracaoRPPS;Pessoal e Encargos Sociais;517134,79
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);PessoalEEncargosSociaisDaAdministracaoRPPS;Pessoal e Encargos Sociais;432379,84
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);PessoalEEncargosSociaisDaAdministracaoRPPS;Pessoal e Encargos Sociais;428058,03
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DemaisDespesasCorrentesDaAdministracaoRPPS;Demais Despesas Correntes;12962000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DemaisDespesasCorrentesDaAdministracaoRPPS;Demais Despesas Correntes;6732736,85
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DemaisDespesasCorrentesDaAdministracaoRPPS;Demais Despesas Correntes;3378486,94
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DemaisDespesasCorrentesDaAdministracaoRPPS;Demais Despesas Correntes;3371471,37
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasDeCapitalDaAdministracaoRPPS;DESPESAS DE CAPITAL (XIV);506000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasDeCapitalDaAdministracaoRPPS;DESPESAS DE CAPITAL (XIV);2462,7
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasDeCapitalDaAdministracaoRPPS;DESPESAS DE CAPITAL (XIV);2462,7
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasDeCapitalDaAdministracaoRPPS;DESPESAS DE CAPITAL (XIV);2462,7
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);TotalDasDespesasDaAdministracaoRPPS;TOTAL DAS DESPESAS DA ADMINISTRAÇÃO RPPS (XV) = (XIII + XIV);15234000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);TotalDasDespesasDaAdministracaoRPPS;TOTAL DAS DESPESAS DA ADMINISTRAÇÃO RPPS (XV) = (XIII + XIV);7252334,34
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);TotalDasDespesasDaAdministracaoRPPS;TOTAL DAS DESPESAS DA ADMINISTRAÇÃO RPPS (XV) = (XIII + XIV);3813329,48
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);TotalDasDespesasDaAdministracaoRPPS;TOTAL DAS DESPESAS DA ADMINISTRAÇÃO RPPS (XV) = (XIII + XIV);3801992,1
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);ResultadoDaAdministracaoRPPS;RESULTADO DA ADMINISTRAÇÃO RPPS (XVI) = (XII ¿ XV);-15234000,0
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);ResultadoDaAdministracaoRPPS;RESULTADO DA ADMINISTRAÇÃO RPPS (XVI) = (XII ¿ XV);-7252334,34
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);ResultadoDaAdministracaoRPPS;RESULTADO DA ADMINISTRAÇÃO RPPS (XVI) = (XII ¿ XV);-3813329,48
2021;RREO;3;B;Prefeitura Municipal de Cuiabá - MT;5103403;MT;618124;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);ResultadoDaAdministracaoRPPS;RESULTADO DA ADMINISTRAÇÃO RPPS (XVI) = (XII ¿ XV);-3801992,1
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentesRPPSBrutasPrevidenciario;RECEITAS CORRENTES (I);1430743000,0
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitasCorrentesRPPSBrutasPrevidenciario;RECEITAS CORRENTES (I);654245456,7
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradosBrutaPrevidenciario;Receita de Contribuições dos Segurados;266892000,0
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradosBrutaPrevidenciario;Receita de Contribuições dos Segurados;133548047,46
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradoslAtivoPrevidenciario;Ativo;229060000,0
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradoslAtivoPrevidenciario;Ativo;113636107,02
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradosInativoPrevidenciario;Inativo;35334000,0
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradosInativoPrevidenciario;Inativo;18425897,35
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradosPensionistaPrevidenciario;Pensionista;2498000,0
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradosPensionistaPrevidenciario;Pensionista;1486043,09
2021;RREO;3;B;Prefeitura Municipal de Curitiba - PR;4106902;PR;1948626;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesPatronalPrevidenciario;Receita de Contribuições Patronais;467044000,0
